"행정구역별","연령·교육정도별","구분별","항목","단위","2011 년","2012 년","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년",
"인천광역시","고졸","가족돌봄","인원","명","","","","6580.1","4567.037","3569.501","2068.105","2695.568","3735.555","2658.619","2165.655",
"인천광역시","고졸","가족돌봄","비율","%","","","","12.10417","8.2172","6.99667","5.1131","6.23254","8.83642","7.1246","6.4",
"인천광역시","고졸","육아","인원","명","15120.896","15328.659","21102.435","17032.207","18073.648","14541.7","13210.649","10914.38","15821.125","16412.785","12745.481",
"인천광역시","고졸","육아","비율","%",".78527",".76209","1.06577","31.33093","32.51886","28.50356","32.66149","25.23563","37.42474","43.98317","37.9",
"인천광역시","대졸이상","경력단절여성 전체","인원","명","48675.697","52993.44","52396.502","64444.725","62626.29","60973.283","58778.033","55801.734","53654.005","49956.559","38858.443",
"인천광역시","대졸이상","경력단절여성 전체","비율","%","2.52785","2.63465","2.64627","100","100","100","100","100","100","100","100",
"인천광역시","대졸이상","결혼준비","인원","명","17125.2","21786.159","21135.902","21931.593","19864.773","16134.476","16607.902","17571.09","12888.664","9810.768","9938.546",
"인천광역시","대졸이상","결혼준비","비율","%",".88935","1.08313","1.06746","34.03163","31.71954","26.46155","28.25529","31.48843","24.02181","19.6386","25.6",
"인천광역시","대졸이상","임신, 출산","인원","명","12146.73","12825.91","11638.51","12574.128","17507.118","18183.687","14939.901","14314.947","10693.168","12848.43","7404.125",
"인천광역시","대졸이상","임신, 출산","비율","%",".63081",".63766",".5878","19.51149","27.9549","29.82238","25.41749","25.65323","19.92986","25.71921","19.1",
"인천광역시","대졸이상","자녀교육(초등학생)","인원","명","1567.846","1804.513","1554.216","2469.966","2499.599","1580.77","2149.549","1567.423","1413.44","1356.367","1002.538",
"인천광역시","대졸이상","자녀교육(초등학생)","비율","%",".08142",".08971",".0785","3.83269","3.99129","2.59256","3.65706","2.80891","2.63436","2.71509","2.6",
"인천광역시","대졸이상","가족돌봄","인원","명","","","","2660.637","2375.906","1867.099","1608.123","1051.949","1799.156","1533.422","1389.244",
"인천광역시","대졸이상","가족돌봄","비율","%","","","","4.12856","3.79378","3.06216","2.73593","1.88515","3.35326","3.06951","3.6",
"인천광역시","대졸이상","육아","인원","명","17835.921","16576.858","18067.874","24808.401","20378.894","23207.251","23472.558","21296.325","26859.577","24407.572","19123.99",
"인천광역시","대졸이상","육아","비율","%",".92626",".82415",".91251","38.49563","32.54048","38.06134","39.93424","38.16427","50.06071","48.85759","49.2",
"광주광역시","전체","경력단절여성 전체","인원","명","60879.987","66663.698","66027.955","68233.932","63873.912","57119.989","52662.609","54572.631","53662.391","49050.951","45418.474",
"광주광역시","전체","경력단절여성 전체","비율","%","3.16165","3.31429","3.33473","100","100","100","100","100","100","100","100",
"광주광역시","전체","결혼준비","인원","명","29858.209","30851.371","28642.246","23485.704","25954.125","20216.847","16748.847","16253.31","17393.519","14933.505","12864.771",
"광주광역시","전체","결혼준비","비율","%","1.55061","1.53383","1.44657","34.41939","40.63337","35.39365","31.80406","29.7829","32.41287","30.44488","28.3",
"광주광역시","전체","임신, 출산","인원","명","11236.487","15896.271","15800.305","11015.193","13497.671","14061.246","12037.489","11818.081","10367.227","11067.584","9016.041",
"광주광역시","전체","임신, 출산","비율","%",".58354",".79031",".79799","16.14328","21.13174","24.61703","22.85775","21.65569","19.31935","22.56344","19.9",
"광주광역시","전체","자녀교육(초등학생)","인원","명","2312.831","2216.067","2670.116","2986.586","2796.564","2260.084","1721.586","1618.124","2421.247","1901.123","1578.409",
"광주광역시","전체","자녀교육(초등학생)","비율","%",".12011",".11018",".13485","4.37698","4.37826","3.95673","3.26909","2.96508","4.512","3.87581","3.5",
"광주광역시","전체","가족돌봄","인원","명","","","","6761.914","3254.611","2397.596","1359.56","1782.912","3453.908","1942.12","2368.294",
"광주광역시","전체","가족돌봄","비율","%","","","","9.9099","5.09537","4.19747","2.58164","3.26704","6.43637","3.95939","5.2",
"광주광역시","전체","육아","인원","명","17472.46","17699.989","18915.288","23984.535","18370.941","18184.216","20795.127","23100.204","20026.49","19206.619","19590.959",
"광주광역시","전체","육아","비율","%",".90739",".87998",".95531","35.15045","28.76126","31.83512","39.48746","42.32928","37.31941","39.15647","43.1",
"광주광역시","15-19세","경력단절여성 전체","인원","명","","","","","","","","","","0","",
"광주광역시","15-19세","결혼준비","인원","명","","","","","","","","","","0","",
"광주광역시","15-19세","임신, 출산","인원","명","","","","","","","","","","0","",
"광주광역시","15-19세","자녀교육(초등학생)","인원","명","","","","","","","","","","0","",
"광주광역시","15-19세","가족돌봄","인원","명","","","","","","","","","","0","",
"광주광역시","15-19세","육아","인원","명","","","","","","","","","","0","",
"광주광역시","20-24세","경력단절여성 전체","인원","명","1744.132","831.19","1483.35","1091.215","826.087","309.662","434.562","1089.944","729.149","269.132","238.124",
"광주광역시","20-24세","경력단절여성 전체","비율","%",".09058",".04132",".07492","100","100","100","100","100","100","100","100",
"광주광역시","20-24세","결혼준비","인원","명","1181.123","580.191","653.617","130.596","268.291","0","162.288","0","0","0","0",
"광주광역시","20-24세","결혼준비","비율","%",".06134",".02885",".03301","11.96794","32.47733","0","37.34519","0","0","0","0",
"광주광역시","20-24세","임신, 출산","인원","명","138.235","250.999","402.936","440.715","266.968","187.239","136.137","136.243","429.999","269.132","119.062",
"광주광역시","20-24세","임신, 출산","비율","%",".00718",".01248",".02035","40.38755","32.31718","60.4656","31.32741","12.5","58.97272","100","50",
"광주광역시","20-24세","자녀교육(초등학생)","인원","명","0","0","0","0","0","0","0","0","0","0","0",
"광주광역시","20-24세","자녀교육(초등학생)","비율","%","0","0","0","0","0","0","0","0","0","0","0",
"광주광역시","20-24세","가족돌봄","인원","명","","","","0","0","0","0","0","0","0","0",
"광주광역시","20-24세","가족돌봄","비율","%","","","","0","0","0","0","0","0","0","0",
"광주광역시","20-24세","육아","인원","명","424.774","0","426.797","519.904","290.828","122.423","136.137","953.701","299.15","0","119.062",
"광주광역시","20-24세","육아","비율","%",".02206","0",".02156","47.64451","35.20549","39.5344","31.32741","87.5","41.02728","0","50",
"광주광역시","25-29세","경력단절여성 전체","인원","명","5151.725","8718.966","6882.413","2584.77","3596.993","3895.411","4132.269","4999.137","2932.272","2047.54","2464.167",
"광주광역시","25-29세","경력단절여성 전체","비율","%",".26754",".43348",".34759","100","100","100","100","100","100","100","100",
"광주광역시","25-29세","결혼준비","인원","명","968.559","2982.684","2568.852","1334.96","1451.108","1583.698","1341.218","1969.357","1099.602","409.508","533.416",
"광주광역시","25-29세","결혼준비","비율","%",".0503",".14829",".12974","51.64715","40.34225","40.65548","32.45718","39.39394","37.5","20","21.6",
"광주광역시","25-29세","임신, 출산","인원","명","1212.364","3246.553","2551.189","307.564","1073.17","1306.641","1286.486","1363.401","733.068","204.754","606.524",
"광주광역시","25-29세","임신, 출산","비율","%",".06296",".16141",".12885","11.89909","29.8352","33.54308","31.13268","27.27273","25","10","24.6",
"광주광역시","25-29세","자녀교육(초등학생)","인원","명","0","0","0","154.619","0","0","0","0","0","0","0",
"광주광역시","25-29세","자녀교육(초등학생)","비율","%","0","0","0","5.98192","0","0","0","0","0","0","0",
"광주광역시","25-29세","가족돌봄","인원","명","","","","154.857","0","0","0","0","0","0","0",
"광주광역시","25-29세","가족돌봄","비율","%","","","","5.99113","0","0","0","0","0","0","0",
"광주광역시","25-29세","육아","인원","명","2970.802","2489.729","1762.372","632.77","1072.715","1005.072","1504.565","1666.379","1099.602","1433.278","1324.227",
"광주광역시","25-29세","육아","비율","%",".15428",".12378",".08901","24.48071","29.82255","25.80144","36.41014","33.33333","37.5","70","53.7",
"광주광역시","30-34세","경력단절여성 전체","인원","명","16542.03","17669.529","16965.969","17216.458","15842.35","15351.132","12427.15","12206.768","10926.894","9642.804","7540.699",
"광주광역시","30-34세","경력단절여성 전체","비율","%",".85907",".87847",".85686","100","100","100","100","100","100","100","100",
"광주광역시","30-34세","결혼준비","인원","명","6774.901","6094.17","5496.615","5437.884","5967.087","4424.285","2498.269","4514.832","3941.352","3721.784","1748.551",
"광주광역시","30-34세","결혼준비","비율","%",".35184",".30298",".27761","31.58538","37.66542","28.82058","20.10331","36.9863","36.0702","38.59649","23.2",
"광주광역시","30-34세","임신, 출산","인원","명","4916.243","4488.934","5683.83","3811.58","4588.059","4731.785","4058.065","2842.672","2463.345","1860.892","1402.715",
"광주광역시","30-34세","임신, 출산","비율","%",".25531",".22317",".28706","22.13916","28.96072","30.82369","32.65483","23.28767","22.54387","19.29825","18.6",
"광주광역시","30-34세","자녀교육(초등학생)","인원","명","257.905","0","264.341","120.467","0","186.587","181.344","167.216","0","507.516","221.88",
"광주광역시","30-34세","자녀교육(초등학생)","비율","%",".01339","0",".01335",".69972","0","1.21546","1.45926","1.36986","0","5.26316","2.9",
"광주광역시","30-34세","가족돌봄","인원","명","","","","91.714","0","0","0","0","0","169.172","125.02",
"광주광역시","30-34세","가족돌봄","비율","%","","","",".53271","0","0","0","0","0","1.75439","1.7",
"광주광역시","30-34세","육아","인원","명","4592.981","7086.425","5521.183","7754.813","5287.204","6008.475","5689.472","4682.048","4522.197","3383.44","4042.533",
"광주광역시","30-34세","육아","비율","%",".23852",".35231",".27885","45.04302","33.37386","39.14027","45.7826","38.35616","41.38593","35.08772","53.6",
"광주광역시","35-39세","경력단절여성 전체","인원","명","16776.233","17591.958","18095.323","17021.985","18383.471","16387.949","14610.202","16005.534","16216.766","14431.092","13446.817",
"광주광역시","35-39세","경력단절여성 전체","비율","%",".87123",".87461",".9139","100","100","100","100","100","100","100","100",
"광주광역시","35-39세","결혼준비","인원","명","7301.379","7958.454","7706.505","5639","6466.611","5270.244","4293.871","3766.008","4339.244","2775.21","3357.963",
"광주광역시","35-39세","결혼준비","비율","%",".37918",".39567",".38922","33.12775","35.17622","32.15927","29.38954","23.52941","26.75776","19.23077","25",
"광주광역시","35-39세","임신, 출산","인원","명","3086.592","4552.439","3821.605","3532.09","4002.009","3535.1","2738.94","4393.676","2994.274","4255.322","3510.711",
"광주광역시","35-39세","임신, 출산","비율","%",".16029",".22633",".19301","20.75017","21.7696","21.57134","18.74676","27.45098","18.46406","29.48718","26.1",
"광주광역시","35-39세","자녀교육(초등학생)","인원","명","983.258","578.352","982.734","834.321","1462.086","914.339","413.304","941.502","619.892","740.056","349.036",
"광주광역시","35-39세","자녀교육(초등학생)","비율","%",".05106",".02875",".04963","4.90143","7.95326","5.57934","2.82887","5.88235","3.82254","5.12821","2.6",
"광주광역시","35-39세","가족돌봄","인원","명","","","","796.389","0","0","0","0","464.919","0","152.061",
"광주광역시","35-39세","가족돌봄","비율","%","","","","4.67859","0","0","0","0","2.8669","0","1.1",
"광주광역시","35-39세","육아","인원","명","5405.004","4502.713","5584.479","6220.185","6452.765","6668.266","7164.087","6904.348","7798.437","6660.504","6077.046",
