"행정구역별","연령·교육정도별","항목","단위","2011 년","2012 년","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년",
"대구광역시","40-44세","15-54세 기혼 여성","명","109658.981","108958.61","105966.855","105171.8","100010.437","94151.015","93995.994","87675.4","84849.587","81866.904","83288.994",
"대구광역시","40-44세","경제활동인구","명","74562.964","64803.72","64546.893","57910.164","67358.878","58449.67","62386.799","63597.768","57672.119","45153.381","49577.131",
"대구광역시","40-44세","취업자","명","73182.254","63820.441","63889.602","55851.676","66911.047","55560.249","61289.325","61851.028","56956.799","44822.539","48535.167",
"대구광역시","40-44세","실업자","명","1380.71","983.279","657.291","2058.488","447.831","2889.421","1097.474","1746.74","715.32","330.842","1041.964",
"대구광역시","40-44세","비경제활동인구","명","35096.017","44154.89","41419.962","47261.636","32651.559","35701.345","31609.195","24077.632","27177.468","36713.523","33711.863",
"대구광역시","40-44세","비취업자(실업자+비경활)","명","36476.727","45138.169","42077.253","49320.124","33099.39","38590.766","32706.669","25824.372","27892.79","37044.365","34753.827",
"대구광역시","40-44세","경력단절여성","명","14654.433","21191.513","20142.186","27437.716","19942.291","20869.286","19838.222","14781.01","14694.54","21988.848","20781.172",
"대구광역시","40-44세","경제활동참가율","%","67.99531","59.47554","60.91234","55.06244","67.35185","62.08076","66.37176","72.53776","67.96983","55.15462","59.5",
"대구광역시","40-44세","실업률","%","1.85174","1.51732","1.01832","3.55462",".66484","4.94343","1.75914","2.74654","1.24032",".73271","2.1",
"대구광역시","40-44세","고용률","%","66.73622","58.5731","60.29206","53.10518","66.90406","59.01184","65.20419","70.54548","67.12678","54.7505","97.9",
"대구광역시","40-44세","경력단절여성 비율 1","%","13.36364","19.44914","19.00801","26.08847","19.94021","22.16576","21.10539","16.85879","17.31834","26.85926","25",
"대구광역시","40-44세","경력단절여성 비율 2","%","40.17475","46.9481","47.86954","55.63189","60.24972","54.07844","60.65498","57.23667","52.68222","59.35815","59.8",
"대구광역시","45-49세","15-54세 기혼 여성","명","108514.954","105244.991","101947.357","105664.451","107362.166","108479.827","105731.415","108788.363","108275.204","99561.133","93422.105",
"대구광역시","45-49세","경제활동인구","명","69285.274","72857.517","66140.514","74675.956","72481.375","76878.897","78348.141","78949.793","77828.046","61728.517","60125.182",
"대구광역시","45-49세","취업자","명","68919.501","72379.067","65468.765","72152.529","71204.568","73679.205","76519.479","77457.233","76616.889","61100.725","57392.573",
"대구광역시","45-49세","실업자","명","365.773","478.45","671.749","2523.427","1276.807","3199.692","1828.662","1492.56","1211.157","627.792","2732.609",
"대구광역시","45-49세","비경제활동인구","명","39229.68","32387.474","35806.843","30988.495","34880.791","31600.93","27383.274","29838.57","30447.158","37832.616","33296.923",
"대구광역시","45-49세","비취업자(실업자+비경활)","명","39595.453","32865.924","36478.592","33511.922","36157.598","34800.622","29211.936","31331.13","31658.32","38460.408","36029.532",
"대구광역시","45-49세","경력단절여성","명","10916.466","8357.198","11104.787","12541.941","13197.106","12589.022","10597.776","13948.925","11233.537","14712.684","13580.399",
"대구광역시","45-49세","경제활동참가율","%","63.8486","69.22659","64.87712","70.67273","67.5111","70.8693","74.1011","72.57191","71.87984","62.00062","64.4",
"대구광역시","45-49세","실업률","%",".52792",".65669","1.01564","3.37917","1.76157","4.16199","2.33402","1.89052","1.5562","1.01702","4.5",
"대구광역시","45-49세","고용률","%","63.51152","68.77198","64.21821","68.28458","66.32184","67.91973","72.37156","71.19993","70.76125","61.37006","95.5",
"대구광역시","45-49세","경력단절여성 비율 1","%","10.05987","7.94071","10.89267","11.86959","12.29214","11.60494","10.0233","12.82207","10.37499","14.77754","14.5",
"대구광역시","45-49세","경력단절여성 비율 2","%","27.57","25.42815","30.44193","37.42531","36.49885","36.1747","36.27892","44.52098","35.48369","38.2541","37.7",
"대구광역시","50-54세","15-54세 기혼 여성","명","106798.916","110965.07","111262.116","110289.37","107055.809","105462.843","103069.193","103492.298","103250.348","107032.098","103536.639",
"대구광역시","50-54세","경제활동인구","명","61567.986","69049.218","72045.039","69659.57","74166.119","69039.005","72808.852","70740.965","70770.381","63299.448","72314.985",
"대구광역시","50-54세","취업자","명","60822.599","67875.697","71188.895","68249.271","73599.685","68695.592","71024.389","69430.389","69425.115","61188.896","71720.468",
"대구광역시","50-54세","실업자","명","745.387","1173.521","856.144","1410.299","566.434","343.413","1784.463","1310.576","1345.266","2110.552","594.517",
"대구광역시","50-54세","비경제활동인구","명","45230.93","41915.852","39217.077","40629.8","32889.69","36423.838","30260.341","32751.333","32479.967","43732.65","31221.654",
"대구광역시","50-54세","비취업자(실업자+비경활)","명","45976.317","43089.373","40073.221","42040.099","33456.124","36767.251","32044.804","34061.909","33825.23","45843.202","31816.171",
"대구광역시","50-54세","경력단절여성","명","8471.988","9370.285","9839.628","11019.689","9391.123","7376.561","7821.678","9541.957","6830.551","10310.95","7489.209",
"대구광역시","50-54세","경제활동참가율","%","57.64851","62.22608","64.75253","63.16073","69.278","65.46287","70.64075","68.35385","68.54251","59.14062","69.8",
"대구광역시","50-54세","실업률","%","1.21067","1.69954","1.18835","2.02456",".76374",".49742","2.45089","1.85264","1.90089","3.33423",".8",
"대구광역시","50-54세","고용률","%","56.95058","61.16853","63.98305","61.882","68.74889","65.13725","68.90943","67.08749","67.23959","57.16873","99.2",
"대구광역시","50-54세","경력단절여성 비율 1","%","7.93265","8.44436","8.84365","9.99161","8.77218","6.99446","7.58876","9.21997","6.61552","9.63351","7.2",
"대구광역시","50-54세","경력단절여성 비율 2","%","18.42685","21.74616","24.55412","26.21233","28.06997","20.06286","24.40857","28.01357","20.19366","22.49178","23.5",
"대구광역시","초졸이하","15-54세 기혼 여성","명","25622.171","22022.783","19050.129","14487.911","12184.455","9188.825","6407.806","4991.787","4384.914","3270.408","3506.176",
"대구광역시","초졸이하","경제활동인구","명","17187.404","15544.941","11408.818","8930.635","8550.44","6752.098","4387.017","3727.445","3133.335","1774.104","2519.307",
"대구광역시","초졸이하","취업자","명","17187.404","15373.679","11408.818","8930.635","8284.847","6549.86","4204.343","3727.445","3133.335","1774.104","2519.307",
"대구광역시","초졸이하","실업자","명","0","171.262","0","0","265.593","202.238","182.674","0","0","0","0",
"대구광역시","초졸이하","비경제활동인구","명","8434.767","6477.842","7641.311","5557.276","3634.015","2436.727","2020.789","1264.342","1251.579","1496.304","986.869",
"대구광역시","초졸이하","비취업자(실업자+비경활)","명","8434.767","6649.104","7641.311","5557.276","3899.608","2638.965","2203.463","1264.342","1251.58","1496.304","986.869",
"대구광역시","초졸이하","경력단절여성","명","746.455","1230.729","1248.958","1020.143","500.517","919.991","","179.062","672.809","612.677","234.128",
"대구광역시","초졸이하","경제활동참가율","%","67.0802","70.58572","59.8884","61.64198","70.17499","73.48163","68.46364","74.67156","71.45716","54.24718","71.9",
"대구광역시","초졸이하","실업률","%","0","1.10172","0","0","3.10619","2.99519","4.16397","0","0","0","0",
"대구광역시","초졸이하","고용률","%","67.0802","69.80807","59.8884","61.64198","67.99522","71.28071","65.61283","74.67156","71.45716","54.24718","100",
"대구광역시","초졸이하","경력단절여성 비율 1","%","2.91332","5.58844","6.55617","7.04134","4.10783","10.01206","","3.58713","15.34372","18.73396","6.7",
"대구광역시","초졸이하","경력단절여성 비율 2","%","8.84974","18.5097","16.34481","18.35689","12.83506","34.86181","","14.16247","53.75681","40.94602","23.7",
"대구광역시","중졸","15-54세 기혼 여성","명","56254.059","46852.941","44071.347","38113.797","27625.548","25895.177","21359.316","19143.322","17836.054","14073.136","10818.609",
"대구광역시","중졸","경제활동인구","명","34905.267","29888.867","30061.541","24451.208","17611.059","16289.207","15742.237","12452.831","10578.636","7544.738","5767.77",
"대구광역시","중졸","취업자","명","33919.764","29716.329","29204.313","23886.006","17438.956","15853.929","15388.997","12125.187","10578.636","7544.738","5655.173",
"대구광역시","중졸","실업자","명","985.503","172.538","857.228","565.202","172.103","435.278","353.24","327.644","0","0","112.597",
"대구광역시","중졸","비경제활동인구","명","21348.792","16964.074","14009.806","13662.589","10014.489","9605.97","5617.079","6690.491","7257.418","6528.398","5050.839",
"대구광역시","중졸","비취업자(실업자+비경활)","명","22334.295","17136.612","14867.034","14227.791","10186.592","10041.248","5970.319","7018.135","7257.42","6528.398","5163.436",
"대구광역시","중졸","경력단절여성","명","4383.93","2989.055","3547.873","3760.023","3153.305","1296.82","1980.274","2599.927","1532.967","1118.256","860.278",
"대구광역시","중졸","경제활동참가율","%","62.04933","63.79294","68.21108","64.15317","63.74918","62.9044","73.70197","65.05052","59.31041","53.61092","53.3",
"대구광역시","중졸","실업률","%","2.82336",".57727","2.85158","2.31155",".97724","2.67219","2.2439","2.63108","0","0","2",
"대구광역시","중졸","고용률","%","60.29745","63.42468","66.26599","62.67023","63.12619","61.22348","72.04817","63.33899","59.31041","53.61092","98",
"대구광역시","중졸","경력단절여성 비율 1","%","7.79309","6.37965","8.05029","9.86525","11.41445","5.00796","9.27124","13.58138","8.59477","7.94603","8",
"대구광역시","중졸","경력단절여성 비율 2","%","19.62869","17.44251","23.86403","26.42731","30.95545","12.91493","33.16865","37.04584","21.12276","17.1291","16.7",
"대구광역시","고졸","15-54세 기혼 여성","명","220719.809","212654.721","208070.162","204569.679","194573.573","183447.469","170723.718","163956.366","158196.272","150461.868","137023.329",
"대구광역시","고졸","경제활동인구","명","130338.662","128735.304","124553.866","125529.164","125013.439","118878.709","111931.916","107480.172","99639.237","80185.445","83703.455",
"대구광역시","고졸","취업자","명","128155.96","126996.879","123069.365","119642.487","123179.119","114677.715","109037.35","105334.291","96976.286","78660.636","80924.983",
"대구광역시","고졸","실업자","명","2182.702","1738.425","1484.501","5886.677","1834.32","4200.994","2894.566","2145.881","2662.951","1524.809","2778.472",
"대구광역시","고졸","비경제활동인구","명","90381.147","83919.417","83516.296","79040.515","69560.134","64568.76","58791.802","56476.194","58557.035","70276.423","53319.874",
"대구광역시","고졸","비취업자(실업자+비경활)","명","92563.849","85657.842","85000.797","84927.192","71394.454","68769.754","61686.368","58622.075","61219.99","71801.232","56098.346",
"대구광역시","고졸","경력단절여성","명","34060.961","34861.053","37567.395","40972.016","35236.984","26514.01","26264.62","25811.173","24557.039","27130.45","22090.128",
"대구광역시","고졸","경제활동참가율","%","59.05164","60.53724","59.86147","61.36255","64.24996","64.80259","65.56319","65.55413","62.98457","53.29287","61.1",
"대구광역시","고졸","실업률","%","1.67464","1.35039","1.19185","4.68949","1.4673","3.53385","2.58601","1.99654","2.67259","1.9016","3.3",
"대구광역시","고졸","고용률","%","58.06274","59.71976","59.14801","58.48496","63.30722","62.51256","63.86772","64.24532","61.30125","52.27945","96.7",
"대구광역시","고졸","경력단절여성 비율 1","%","15.43176","16.39327","18.05516","20.02839","18.10985","14.45319","15.38428","15.74271","15.52315","18.03145","16.1",
"대구광역시","고졸","경력단절여성 비율 2","%","36.79726","40.69803","44.19652","48.2437","49.35535","38.55475","42.57767","44.02978","40.11278","37.78549","39.4",
